latitude,longitude,altitude,geometry,pull_date,fire_name,fire_number,area,report_date,dayof_pull
38.884,-104.934,,Point,6/24/2012,WALDO CANYON,CO-PSF-000363,2000,6/23/2012,1
37.268,-108.303,,Point,6/24/2012,WEBER,CO-SJD-000267,5000,6/23/2012,1
42.495,-105.88,,Point,6/24/2012,RUSSELS CAMP,WY-MBF-012096,3905,6/23/2012,1
37.403,-107.243,,Point,6/24/2012,LITTLE SAND,CO-SJF-00133,19566,6/23/2012,1
39.31,-106.191,,Point,6/24/2012,TREASURE,CO-PSF-000633,100,6/23/2012,1
38.945,-105.436,,Point,6/24/2012,SPRINGER,CO-PSF-556,1145,6/23/2012,1
42.873,-102.945,,Point,6/24/2012,JOHNSON,NE-NES-120445,1000,6/23/2012,1
42.878,-102.802,,Point,6/24/2012,LITTEREL,NE-NES-120444,300,6/23/2012,1
33.419,-105.83,,Point,6/24/2012,LITTLE BEAR,NM-LNF-007,44330,6/23/2012,1
33.345,-108.71,,Point,6/24/2012,WHITEWATER-BALDY,NM-GNF-000143,297845,6/23/2012,1
35.254,-106.589,,Point,6/24/2012,ROMERO,NM-N6S-000248,360,6/23/2012,1
40.331,-111.943,,Point,6/24/2012,DUMP,UT-NWS-000314,6023,6/23/2012,1
37.219,-113.385,,Point,6/24/2012,QUAIL,UT-CCD-120259,700,6/23/2012,1
39.353,-112.491,,Point,6/24/2012,GREASE,UT-SCS-000128,16601,6/23/2012,1
39.6,-114.624,,Point,6/24/2012,NORTH SCHELL,NV-HTF-040066,11987,6/23/2012,1
34.731,-118.874,,Point,6/24/2012,HILL,CA-LPF-1505,700,6/23/2012,1
66.529,-152.665,,Point,6/24/2012,ALLAKAKET,AK-TAD-000258,2600,6/23/2012,1
64.109,-149.387,,Point,6/24/2012,BEAR CREEK #4,AK-FAS-211277,1500,6/24/2012,1
63.417,-153.717,,Point,6/24/2012,NOWITNA RIVER,AK-TAD-000225,21953,6/23/2012,1
34.933,-77.017,,Point,6/24/2012,DAD,NC-NCF-120072,21331,6/23/2012,1
34.694,-93.669,,Point,6/24/2012,SHELTERWOOD 149,AR-OUF-012079,684,6/22/2012,1
38.352,-87.352,,Point,6/24/2012,MERIDIAN,IN-INS-120021,402,6/23/2012,1
32.234,-110.473,,Point,6/24/2012,FOX,AZ-CNF-000404,7500,6/23/2012,1
34.15,-110.884,,Point,7/1/2012,POCO,AZ-TNF-00078,11950,6/29/2012,1
35.728,-113.811,,Point,7/1/2012,BLACK CANYON,AZ-TCA-000022,18300,6/30/2012,1
43.897,-104.294,,Point,7/1/2012,OIL CREEK ,WY-CPS-12137,4500,6/30/2012,1
42.201,-105.49,,Point,7/1/2012,ARAPAHO,WY-ALX-12131,36847,6/30/2012,1
39.236,-108.388,,Point,7/1/2012,PINE RIDGE,CO-GRD-000275,12430,6/30/2012,1
38.884,-104.934,,Point,7/1/2012,WALDO CANYON,CO-PSF-000636,17659,6/30/2012,1
43.387,-103.754,,Point,7/1/2012,WHITE DRAW,SD-BKF-120485,2140,6/30/2012,1
39.968,-105.318,,Point,7/1/2012,FLAGSTAFF,CO-BLX-437,300,6/30/2012,1
44.989,-109.853,,Point,7/1/2012,INDEX CREEK,WY-SHF-219,210,6/30/2012,1
37.268,-108.303,,Point,7/1/2012,WEBER,CO-SJD-000267,10133,6/30/2012,1
44.44,-106.434,,Point,7/1/2012,CATO,WY-JOX-012120,27680,6/30/2012,1
37.403,-107.243,,Point,7/1/2012,LITTLE SAND,CO-SJF-00133,23580,6/30/2012,1
43.835,-107.336,,Point,7/1/2012,OTTER CREEK/UPPER BEE,WY-WBD-213,4912,6/30/2012,1
41.12,-106.069,,Point,7/1/2012,SQUIRREL CREEK,WY-MBF-12139,100,6/30/2012,1
40.589,-105.404,,Point,7/1/2012,HIGH PARK,CO-LRX-329,87284,6/30/2012,1
43.981,-103.457,,Point,7/1/2012,DAKOTA,SD-BKF-120458,348,6/30/2012,1
39.31,-106.191,,Point,7/1/2012,TREASURE,CO-PSF-000633,420,6/30/2012,1
39.329,-112.38,,Point,7/1/2012,CLAY SPRINGS,UT-SCS-000155,87261,6/30/2012,1
42.436,-110.621,,Point,7/1/2012,FONTENELLE,WY-BTF-000006,45009,6/30/2012,1
39.775,-109.22,,Point,7/1/2012,WOLF DEN,UT-VLD-133,8000,6/30/2012,1
39.499,-111.176,,Point,7/1/2012,SEELEY,UT-MLF-002129,20175,6/30/2012,1
39.865,-110.694,,Point,7/1/2012,CHURCH CAMP,UT-NES-000123,5900,6/30/2012,1
40.519,-110.052,,Point,7/1/2012,POLE CREEK,UT-UOA-130,2028,6/30/2012,1
40.476,-112.071,,Point,7/1/2012,ROSE CREST,UT-NWS-000379,612,6/30/2012,1
39.606,-111.585,,Point,7/1/2012,WOOD HOLLOW,UT-SCS-000137,47387,6/30/2012,1
42.783,-112.407,,Point,7/1/2012,CHARLOTTE,ID-IFD-012013,1089,6/30/2012,1
42.755,-111.833,,Point,7/1/2012,TEN MILE PASS,ID-3CN-012012,1735,6/30/2012,1
37.477,-113.233,,Point,7/1/2012,NEW HARMONY,UT-SWS-120276,1824,6/30/2012,1
45.669,-106.469,,Point,7/1/2012,ASH CREEK,MT-NCA-000025,157000,6/30/2012,1
45.658,-106.975,,Point,7/1/2012,COAL SEAM,MT-NCA-012026,527,6/30/2012,1
46.279,-108.666,,Point,7/1/2012,DAHL,MT-SOS-000013,22045,6/30/2012,1
46.417,-107.917,,Point,7/1/2012,HAWK CREEK,MT-SOS-000014,1540,6/30/2012,1
45.668,-111.952,,Point,7/1/2012,PONY,MT-BDF-000018,4800,6/30/2012,1
46.013,-112.068,,Point,7/1/2012,ANTELOPE LANE ,MT-BDF-017,707,6/30/2012,1
45.529,-107.248,,Point,7/1/2012,BAD HORSE,MT-CRA-000044,3143,6/30/2012,1
45.613,-111.555,,Point,7/1/2012,BEAR TRAP 2,MT-BDF-000020,15341,6/30/2012,1
46.658,-112.058,,Point,7/1/2012,CORRAL,MT-CES-000032,1850,6/30/2012,1
45.444,-108.566,,Point,7/1/2012,PLUM CREEK,MT-CRA-039,947,6/30/2012,1
32.169,-104.663,,Point,7/1/2012,HORSE CANYON,NM-LNF-000013,2000,6/30/2012,1
34.718,-111.13,,Point,7/1/2012,CANYON,AZ-COF-000587,4000,6/30/2012,1
33.419,-105.83,,Point,7/1/2012,LITTLE BEAR,NM-LNF-007,44330,6/30/2012,1
33.957,-107.158,,Point,7/1/2012,SAWMILL ,NM-CIF-000265,104,6/30/2012,1
38.701,-78.365,,Point,7/1/2012,NEIGHBOR MTN FIRE,VA-SHP-120008,1115,6/30/2012,1
38.88,-78.334,,Point,7/1/2012,POINT 2,VA-VAF-201280,824,6/30/2012,1
34.933,-77.017,,Point,7/1/2012,DAD,NC-NCF-120072,21331,6/30/2012,1
34.989,-84.676,,Point,7/1/2012,IRON MTN CHASE,TN-CNF-000015,420,6/30/2012,1
34.253,-98.511,,Point,7/1/2012,DEEP RED CREEK,OK-OKS-12-06291,332,6/30/2012,1
35.084,-84.516,,Point,7/1/2012,GOFORTH,TN-CNF-000013,223,6/30/2012,1
38.72,-114.993,,Point,7/1/2012,EGAN,NV-ELD-040083,5000,6/30/2012,1
40.73,-117.321,,Point,7/1/2012,BUFFALO,NV-WID-20105,2478,6/30/2012,1
39.6,-114.624,,Point,7/1/2012,NORTH SCHELL,NV-HTF-040066,12047,6/28/2012,1
64.109,-149.387,,Point,7/1/2012,BEAR CREEK #4,AK-FAS-211277,8522,6/30/2012,1
41.632,-122.84,,Point,7/1/2012,OAK,CA-SKU-004338,192,6/30/2012,1
22.092,-159.687,,Point,7/1/2012,HIKIMOE,KI-12-0002,652,6/29/2012,1
37.671,-91.033,,Point,7/1/2012,EAST END,MO-MTF-000107,550,6/30/2012,1
32.564,-109.868,,Point,7/1/2012,GRAPEVINE,AZ-CNF-000480,8000,6/30/2012,1
31.868,-110.375,,Point,7/1/2012,COTTONWOOD,AZ-CNF-000446,1682,6/30/2012,1
34.718,-111.13,,Point,7/8/2012,CANYON,AZ-COF-000587,7620,7/5/2012,1
39.499,-111.176,,Point,7/8/2012,SEELEY,UT-MLF-002129,47522,7/7/2012,1
37.435,-112.644,,Point,7/8/2012,SHINGLE,UT-DIF-120299,8200,7/7/2012,1
39.329,-112.38,,Point,7/8/2012,CLAY SPRINGS,UT-SCS-000155,108132,7/7/2012,1
40.465,-111.751,,Point,7/8/2012,QUAIL,UT-NWS-000416,2222,7/7/2012,1
39.775,-109.22,,Point,7/8/2012,WOLF DEN,UT-VLD-133,19865,7/7/2012,1
43.88,-110.024,,Point,7/8/2012,BEAR CUB,WY-BTF-000005,6141,7/7/2012,1
42.453,-115.025,,Point,7/8/2012,KINYON ROAD,ID-TFD-000263,20000,7/7/2012,1
43.312,-115.825,,Point,7/8/2012,DITTO,ID-BOD-000401,6185,7/7/2012,1
44.7,-117.05,,Point,7/8/2012,LONE PINE,ID-PAF-012014,2801,7/7/2012,1
42.201,-105.49,,Point,7/8/2012,ARAPAHO,WY-ALX-12131,98094,7/7/2012,1
41.12,-106.069,,Point,7/8/2012,SQUIRREL CREEK,WY-MBF-12139,10921,7/7/2012,1
43.897,-104.294,,Point,7/8/2012,OIL CREEK ,WY-CPS-12137,62017,7/7/2012,1
38.884,-104.934,,Point,7/8/2012,WALDO CANYON,CO-PSF-000636,18247,7/7/2012,1
37.403,-107.243,,Point,7/8/2012,LITTLE SAND,CO-SJF-00133,24900,7/7/2012,1
45.887,-106.631,,Point,7/8/2012,SOUTHEASTERN MONTANA COMPLEX,MT-MCD-000035,73050,7/7/2012,1
45.669,-106.469,,Point,7/8/2012,ASH CREEK,MT-NCA-000025,249562,7/7/2012,1
45.668,-111.952,,Point,7/8/2012,PONY,MT-BDF-000018,5157,7/7/2012,1
45.529,-107.248,,Point,7/8/2012,BAD HORSE,MT-CRA-000044,3143,7/7/2012,1
45.085,-106.362,,Point,7/8/2012,TIDWELL,MT-MCD-037,6004,7/7/2012,1
32.169,-104.663,,Point,7/8/2012,HORSE CANYON,NM-LNF-000013,7287,7/7/2012,1
38.701,-78.365,,Point,7/8/2012,NEIGHBOR MTN FIRE,VA-SHP-120008,2138,7/7/2012,1
38.88,-78.334,,Point,7/8/2012,POINT 2,VA-VAF-201280,1194,7/7/2012,1
25.38,-80.767,,Point,7/8/2012,DEER HAMMOCK,FL-EVP-120089,1880,7/7/2012,1
34.061,-85.401,,Point,7/8/2012,OLD JACKSON CHAPEL,GA-GAS-120902,125,7/5/2012,1
33.863,-98.33,,Point,7/8/2012,DILLARD,TX-TXS-012028,350,7/6/2012,1
30.835,-89.44,,Point,7/8/2012,ALLIGATOR II,MS-MSS-02812,150,7/6/2012,1
34.028,-87.267,,Point,7/8/2012,FALL CITY,AL-ALF-120109,130,7/7/2012,1
35.875,-98.6,,Point,7/8/2012,EAGLE CITY,OK-OKS-42004,1300,7/7/2012,1
28.276,-96.888,,Point,7/8/2012,BURGENTINE,TX-ARR-000003,350,7/7/2012,1
36.002,-96.436,,Point,7/8/2012,JOHNSON,OK-OMA-012029,1680,7/7/2012,1
38.721,-115,,Point,7/8/2012,EGAN,NV-ELD-040083,7238,7/7/2012,1
37.399,-114.571,,Point,7/8/2012,BOYD,NV-ELD-40088,1815,7/7/2012,1
39.319,-122.707,,Point,7/8/2012,MILL ,CA-MNF-001109,350,7/7/2012,1
40.478,-122.469,,Point,7/8/2012,DALE,CA-SHU-005135,1038,7/7/2012,1
37.501,-90.964,,Point,7/8/2012,LOW GAP,MO-MTF-000118,93,7/7/2012,1
36.671,-92.812,,Point,7/8/2012,LIBERTY,MO-MTF-000119,1200,7/6/2012,1
36.926,-92.934,,Point,7/8/2012,MARTIN,MO-MTF-000125,1000,7/6/2012,1
67.938,-161.889,,Point,7/8/2012,KUNGIAKROK CREEK,AK-GAD-000321,12800,7/7/2012,1
65.933,-141.033,,Point,7/8/2012,MIDNIGHT CREEK ,AK-UYD-000297,7600,7/7/2012,1
67.811,-162.365,,Point,7/8/2012,UVGOON CREEK #1,AK-GAD-000318,3200,7/7/2012,1
65.442,-141.036,,Point,7/8/2012,ETTRAIN CREEK,AK-UYD-000296,350,7/7/2012,1
47.813,-120.203,,Point,7/8/2012,NAVARRE,WA-SES-000125,650,7/7/2012,1
32.725,-109.881,,Point,7/8/2012,PINNACLE,AZ-CNF-000479,149,7/7/2012,1
32.71,-109.843,,Point,7/8/2012,TRAP PEAK,AZ-CNF-000468,280,7/7/2012,1
35.679,-93.372,,Point,7/8/2012,BEE RIDGE,AR-OZF-012102,200,7/7/2012,1
34.091,-112.06,,Point,7/15/2012,SQUAW CREEK,AZ-TNF-0098,2000,7/14/2012,1
34.006,-112.003,,Point,7/15/2012,NEW RIVER,AZ-TNF-0097,60,7/14/2012,1
35.975,-113.955,,Point,7/15/2012,GRAND WASH FIRE,AZ-CRD-0893,800,7/14/2012,1
34.718,-111.13,,Point,7/15/2012,CANYON,AZ-COF-000587,8716,7/12/2012,1
38.701,-78.365,,Point,7/15/2012,NEIGHBOR MTN FIRE,VA-SHP-120008,2138,7/13/2012,1
42.819,-119.175,,Point,7/15/2012,MILLER HOMESTEAD,OR-BUD-20072,161765,7/14/2012,1
47.946,-119.641,,Point,7/15/2012,FOSTER CREEK,WA-SES-0184,1000,7/14/2012,1
44.178,-117.85,,Point,7/15/2012,BONITA COMPLEX,OR-VAD-000079,18188,7/14/2012,1
42.392,-117.894,,Point,7/15/2012,LONG DRAW,OR-VAD-000067,588715,7/14/2012,1
39.319,-122.707,,Point,7/15/2012,MILL ,CA-MNF-001109,26728,7/14/2012,1
40.792,-123.35,,Point,7/15/2012,FLAT,CA-SHF-2290,1200,7/14/2012,1
39.051,-120.9,,Point,7/15/2012,ROBBERS,CA-NEU-15060,1950,7/14/2012,1
47.409,-112.869,,Point,7/15/2012,ELBOW PASS,MT-LCF-2025,552,7/14/2012,1
45.785,-115.118,,Point,7/15/2012,541,ID-NPF-136,375,7/14/2012,1
45.903,-104.935,,Point,7/15/2012,ALKALI,MT-MCD-055,600,7/14/2012,1
45.561,-114.221,,Point,7/15/2012,CHRANDAL CREEK,MT-BRF-005432,1800,7/14/2012,1
42.618,-116.185,,Point,7/15/2012,JACKS,ID-BOD-000431,45000,7/14/2012,1
40.561,-112.236,,Point,7/15/2012,FLOOD CANYON,UT-NWS-000507,727,7/14/2012,1
41.241,-113.956,,Point,7/15/2012,RHYOLITE,UT-SLD-000494,4358,7/14/2012,1
39.499,-111.176,,Point,7/15/2012,SEELEY,UT-MLF-002129,48038,7/14/2012,1
43.29,-112.75,,Point,7/15/2012,CEDAR BUTTE WSA,ID-IFDS-012024,23040,7/14/2012,1
39.329,-112.38,,Point,7/15/2012,CLAY SPRINGS,UT-SCS-000155,107846,7/14/2012,1
42.436,-110.621,,Point,7/15/2012,FONTENELLE,WY-BTF-000006,64083,7/14/2012,1
38.124,-113.01,,Point,7/15/2012,BABOON,UT-CCD-120407,19032,7/14/2012,1
39.775,-109.22,,Point,7/15/2012,WOLF DEN,UT-VLD-133,19865,7/14/2012,1
41.456,-114.412,,Point,7/15/2012,20-MILE,NV-EKD-100996,13149,7/14/2012,1
44.655,-105.49,,Point,7/15/2012,COLLINS,WY-CMX-12200,1200,7/14/2012,1
42.396,-104.86,,Point,7/15/2012,SAWMILL CANYON ,WY-CPS-12205,400,7/14/2012,1
42.201,-105.49,,Point,7/15/2012,ARAPAHO,WY-ALX-12131,98115,7/14/2012,1
43.785,-107.994,,Point,7/15/2012,ZIMMERMAN BUTTE,WY-WBD-335,991,7/14/2012,1
43.149,-115.529,,Point,7/15/2012,STOUT,ID-BOD-000458,12224,7/14/2012,1
43.431,-112.884,,Point,7/15/2012,MIDWAY,ID-IFDS-012,8500,7/14/2012,1
42.941,-113.602,,Point,7/15/2012,TRAPPER CABIN,ID-TFD-000309,6558,7/14/2012,1
41.684,-113.814,,Point,7/15/2012,RED BUTTE,UT-BRS-000512,1167,7/14/2012,1
42.514,-112.621,,Point,7/15/2012,KNOX,ID-2PN-012019,790,7/14/2012,1
41.644,-114.009,,Point,7/15/2012,NORTH LUCKY 7,UT-BRS-000516,574,7/14/2012,1
44.719,-115.873,,Point,7/15/2012,C FIRE,ID-SIS-000001,110,7/14/2012,1
44.894,-106.188,,Point,7/15/2012,PUSSAIC COMPLEX,WY-SH1X-12192,1097,7/14/2012,1
40.388,-108.186,,Point,7/15/2012,CEDAR KNOB,CO-CRS-379,1056,7/14/2012,1
36.601,-113.683,,Point,7/15/2012,HOBBLE COMPLEX,AZ-ASD-120405,35000,7/14/2012,1
36.203,-113.78,,Point,7/15/2012,PLATEAU,AZ-ASD-120390,4500,7/14/2012,1
34.006,-112.003,,Point,7/22/2012,COOKS COMPLEX,AZ-TNF-096,7171,7/19/2012,1
43.333,-120.712,,Point,7/22/2012,CRACK IN THE GROUND,OR-LAD-000650,858,7/21/2012,1
42.819,-119.175,,Point,7/22/2012,MILLER HOMESTEAD,OR-BUD-20072,160853,7/21/2012,1
43.023,-118.347,,Point,7/22/2012,SLOPE FIRE,OR-BUD-020095,763,7/21/2012,1
44.872,-120.995,,Point,7/22/2012,BAKER CANYON,OR-PRD-000233,8309,7/21/2012,1
46.526,-119.884,,Point,7/22/2012,241,WA-SPD-0505245,4615,7/20/2012,1
40.724,-120.303,,Point,7/22/2012,SPANISH,CA-NOD-003016,1169,7/21/2012,1
45.561,-114.221,,Point,7/22/2012,CHRANDAL CREEK,MT-BRF-005432,2200,7/21/2012,1
45.785,-115.118,,Point,7/22/2012,541,ID-NPF-136,304,7/21/2012,1
44.446,-116.8,,Point,7/22/2012,ROADSIDE,ID-PAF-012043,2103,7/21/2012,1
39.405,-110.18,,Point,7/22/2012,LIGHTHOUSE,UT-SES-2217,839,7/21/2012,1
38.124,-113.01,,Point,7/22/2012,BABOON,UT-CCD-120407,20732,7/21/2012,1
39.775,-109.22,,Point,7/22/2012,WOLF DEN,UT-VLD-133,19865,7/21/2012,1
43.602,-103.55,,Point,7/22/2012,MYRTLE,SD-BKF-120655,9075,7/21/2012,1
43.096,-101.166,,Point,7/22/2012,LONG HORN COMPLEX,SD-RBA-120671,7736,7/21/2012,1
40.094,-108.059,,Point,7/22/2012,POWELL,CO-WRD-434,950,7/21/2012,1
39.618,-108.725,,Point,7/22/2012,BRUSH  CREEK,CO-WRD-429,500,7/21/2012,1
42.396,-104.86,,Point,7/22/2012,SAWMILL CANYON ,WY-CPS-12205,14185,7/21/2012,1
42.843,-100.109,,Point,7/22/2012,FAIRFIELD CREEK,NE-NES-120674,90000,7/21/2012,1
39.969,-108.55,,Point,7/22/2012,LITTLE DUCK,CO-WRD-439,450,7/21/2012,1
43.371,-104.025,,Point,7/22/2012,MOSSAGATE,NE-NBF-120715,7000,7/21/2012,1
40.71,-108.841,,Point,7/22/2012,CONWAY,CO-LSD-457,150,7/21/2012,1
40.571,-116.179,,Point,7/22/2012,PALISADE,NV-NNS-101076,2500,7/21/2012,1
38.5,-122.125,,Point,7/22/2012,FOREST,CA-LNU-005495,520,7/21/2012,1
36.622,-113.866,,Point,7/22/2012,COTTONWOOD,AZ-ASD-120493,500,7/21/2012,1
36.601,-113.683,,Point,7/22/2012,HOBBLE COMPLEX,AZ-ASD-120405,34200,7/21/2012,1
34.991,-93.179,,Point,7/29/2012,OLA,AR-ARS-116D2,500,7/26/2012,1
36.583,-112.416,,Point,7/29/2012,WEST SIDE COMPLEX,AZ-KNF-000693,2871,7/28/2012,1
43.489,-120.757,,Point,7/29/2012,LAVA,OR-LAD-120656,4834,7/28/2012,1
38.13,-120.435,,Point,7/29/2012,PENN,CA-TCU-006809,134,7/28/2012,1
37.889,-120.177,,Point,7/29/2012,GRAHAM,CA-TCU-006808,81,7/28/2012,1
45.561,-114.221,,Point,7/29/2012,CHRANDAL CREEK,MT-BRF-005432,2500,7/28/2012,1
45.54,-109.166,,Point,7/29/2012,SKIBSTAD,MT-SOS-000040,3354,7/28/2012,1
47.5,-108.217,,Point,7/29/2012,WOLF CREEK,MT-LED-000112,11877,7/28/2012,1
47.283,-108.2,,Point,7/29/2012,15 MILE,MT-LED-000013,1509,7/28/2012,1
43.181,-112.136,,Point,7/29/2012,RIDGE TOP,ID-FHA-012009,12000,7/28/2012,1
43.154,-112.238,,Point,7/29/2012,STEVENS PEAK,ID-FHA-012008,850,7/28/2012,1
42.909,-113.995,,Point,7/29/2012,SID CROSSING,ID-TFD-000377,20784,7/28/2012,1
39.031,-112.316,,Point,7/29/2012,SE CEDAR,UT-SCS-000332,1242,7/28/2012,1
43.186,-112.099,,Point,7/29/2012,EAST,ID-FHA-012010,2000,7/28/2012,1
40.616,-115.666,,Point,7/29/2012,CHIMNEY,NV-EKD-011090,4597,7/28/2012,1
42.26,-107.197,,Point,7/29/2012,FERRIS,WY-RAD-2012_-_269,2200,7/28/2012,1
42.843,-100.109,,Point,7/29/2012,REGION 24 COMPLEX,NE-NES-120674,75872,7/28/2012,1
43.096,-101.166,,Point,7/29/2012,LONGHORN COMPLEX,SD-RBA-120671,43639,7/28/2012,1
37.183,-107.883,,Point,7/29/2012,AIR PARK,CO-SUA-000618,499,7/28/2012,1
42.172,-106.918,,Point,7/29/2012,SEMINOE,WY-RAD-000229,3813,7/28/2012,1
38.398,-98.035,,Point,7/29/2012,SUICIDE HILL,KS-KSX-000973,1200,7/28/2012,1
34.659,-98.811,,Point,7/29/2012,TOWNLEY ROAD,OK-OKS-42006,28400,7/28/2012,1
33.013,-79.625,,Point,7/29/2012,DOAR,SC-FMF-012624,475,7/28/2012,1
34.802,-98.779,,Point,7/29/2012,BAKERS PEAK,OK-WMR-012132,1500,7/27/2012,1
42.961,-117.301,,Point,7/29/2012,DANNER LOOP,OR-VAD-100,887,7/28/2012,1
43.159,-103.426,,Point,7/29/2012,BLACK BANKS CREEK,NE-NBF-120879,638,7/28/2012,1
43.171,-103.723,,Point,7/29/2012,PLAINS VALLEY,SD-SDS-120874,600,7/28/2012,1
40.038,-120.697,,Point,7/29/2012,PEAK,CA-PNF-000998,200,7/28/2012,1
34.931,-118.946,,Point,7/29/2012,GRAPE,CA-KRN-23612,400,7/28/2012,1
39.753,-108.275,,Point,7/29/2012,WILLOW,CO-WRD-534,100,7/28/2012,1
40.55,-112.955,,Point,7/29/2012,DALLAS CANYON,UT-SLD-000612,5000,7/28/2012,1
47.3,-108.317,,Point,7/29/2012,DOVE TAIL,MT-LED-114,1000,7/28/2012,1
43.825,-116.477,,Point,7/29/2012,HOLLOW,ID-BOD-000586,800,7/28/2012,1
48.06,-119.851,,Point,8/5/2012,CRANE ROAD,WA-WFS-302,10800,8/3/2012,1
46.189,-117.006,,Point,8/5/2012,WEISSENFELS RIDGE,WA-WFS-203,2494,8/3/2012,1
43.489,-120.757,,Point,8/5/2012,LAVA,OR-LAD-120656,21546,8/4/2012,1
40.839,-122.326,,Point,8/5/2012,SALT CREEK,CA-SHF-2521,980,8/4/2012,1
40.01,-121.278,,Point,8/5/2012,CHIPS,CA-PNF-1001,6814,8/4/2012,1
33.521,-117.297,,Point,8/5/2012,VOLCANO,CA-RRU-075254,355,8/4/2012,1
46.161,-106.211,,Point,8/5/2012,ROSEBUD CREEK COMPLEX,MT-EAS-000007,174237,8/4/2012,1
45.746,-107.167,,Point,8/5/2012,SARPY HILLS COMPLEX,MT-CRA-094,82000,8/4/2012,1
47.409,-112.869,,Point,8/5/2012,ELBOW PASS COMPLEX,MT-LCF-002085,15666,8/4/2012,1
47.177,-114.395,,Point,8/5/2012,BUTLER,MT-LNF-00804,70,8/4/2012,1
47.22,-112.909,,Point,8/5/2012,FALLS POINT,MT-LNF-00080,152,8/4/2012,1
45.561,-114.221,,Point,8/5/2012,CHRANDAL CREEK,MT-BRF-005432,2562,8/4/2012,1
47.53,-113.15,,Point,8/5/2012,PRISONER LAKE,MT-FNF-000020,3333,8/4/2012,1
44.671,-116.65,,Point,8/5/2012,GRIZZLY,ID-PAF-012053,850,8/4/2012,1
43.486,-115.95,,Point,8/5/2012,POLE,ID-BOD-000632,494,8/4/2012,1
44.446,-115.166,,Point,8/5/2012,HALSTEAD,ID-SCF-012151,21915,8/4/2012,1
41.742,-113.741,,Point,8/5/2012,PINE CANYON,UT-BRS-000664,375,8/4/2012,1
37.55,-114.338,,Point,8/5/2012,BASIN,NV-ELD-40184,6057,8/4/2012,1
42.26,-107.197,,Point,8/5/2012,BEAR MOUNTAIN COMPLEX,WY-RAD-000276,12645,8/4/2012,1
40.285,-108.395,,Point,8/5/2012,WOLF,CO-WRD-579,4200,8/4/2012,1
40.247,-108.434,,Point,8/5/2012,DIVIDE,CO-WRD-580,250,8/4/2012,1
41.386,-101.922,,Point,8/5/2012,KEITH COUNTY COMPLEX,NE-NES-120951,50000,8/4/2012,1
44.614,-101.799,,Point,8/5/2012,SLEEPER,SD-CRA-120935,450,8/4/2012,1
44.672,-101.701,,Point,8/5/2012,EAGLE,SD-CRA-120942,501,8/4/2012,1
35.957,-96.439,,Point,8/5/2012,MCNAC,OK-OMA-012044,50000,8/4/2012,1
36.184,-96.659,,Point,8/5/2012,LAGOON CREEK,OK-PAA-001219,300,8/4/2012,1
35.106,-95.547,,Point,8/5/2012,LICK CREEK,OK-ECU-12-20142,300,8/4/2012,1
35.094,-98.533,,Point,8/5/2012,BOTONE 3,OK-ANA-120068,2208,8/4/2012,1
45.657,-114.874,,Point,8/5/2012,SALAMANDER,MT-BRF-005499,280,8/4/2012,1
43.712,-115.369,,Point,8/5/2012,TRINITY RIDGE,ID-BOF-000628,300,8/4/2012,1
39.976,-111.25,,Point,8/5/2012,PUMPKIN,UT-UWF-000662,176,8/4/2012,1
41.587,-123.517,,Point,8/5/2012,DILLON,CA-KNF-005426,230,8/4/2012,1
43.075,-103.229,,Point,8/5/2012,SHIRK CREEK,SD-SDS-120958,1000,8/4/2012,1
35.526,-118.465,,Point,8/5/2012,PIUTE COMPLEX,CA-SQF-2476,400,8/4/2012,1
28.834,-80.838,,Point,8/5/2012,BILLS HILL,FL-MIR-201238,252,8/3/2012,1
35.574,-98.293,,Point,8/5/2012,SPUR,OK-OKS-42006,978,8/3/2012,1
34.659,-98.811,,Point,8/5/2012,TOWNLEY ROAD,OK-OKS-42006,28800,8/2/2012,1
35.644,-93.291,,Point,8/5/2012,HESS KNOB,AR-OZF-012154,1438,8/4/2012,1
30.897,-111.147,,Point,8/12/2012,MISTAKE,AZ-TNF-937,530,8/11/2012,1
36.666,-112.527,,Point,8/12/2012,EAST,AZ-KNF-0839,1958,8/11/2012,1
42.111,-120.802,,Point,8/12/2012,BARRY POINT,OR-FWF-120680,23048,8/11/2012,1
41.888,-123.253,,Point,8/12/2012,FORT COMPLEX,CA-KNF-5659,908,8/12/2012,1
40.495,-121.454,,Point,8/12/2012,READING ,CA-LNP-003115,15504,8/11/2012,1
40.01,-121.278,,Point,8/12/2012,CHIPS,CA-PNF-1001,30010,8/11/2012,1
41.143,-119.75,,Point,8/12/2012,LOST ,CA-NOD-3373,61273,8/11/2012,1
37.911,-118.863,,Point,8/12/2012,INDIAN,CA-OVD-000942,13500,8/11/2012,1
33.372,-116.747,,Point,8/12/2012,CHIHUAHUA 2,CA-MVU-008547,1901,8/11/2012,1
35.526,-118.465,,Point,8/12/2012,PIUTE COMPLEX,CA-SQF-2476,1783,8/11/2012,1
37.359,-118.979,,Point,8/12/2012,BEAR,CA-SNF-001940,835,8/11/2012,1
35.342,-118.238,,Point,8/12/2012,JAWBONE,CA-CDD-11542,7486,8/11/2012,1
47.601,-113.668,,Point,8/12/2012,CONDON MOUNTAIN,MT-FNF-000017,328,8/11/2012,1
47.409,-112.869,,Point,8/12/2012,ELBOW PASS COMPLEX,MT-LCF-002085,17454,8/11/2012,1
